Month,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),City,Year
2023-11,22.332329074746877,43.15379586179768,2.5608114295125164,15.938467393187082,0.2958460972329273,5.335903304625723,kanchipuram,2023
2023-12,28.673090335440683,60.00608488529174,4.548114292758523,8.343966160897672,1.0730055621770007,3.607909367412661,kanchipuram,2023
2024-01,40.973684210526315,81.14736842105263,3.589166666666667,12.351481481481482,1.6176190476190475,9.657692307692308,kanchipuram,2024
2024-02,30.343125,81.51875,3.495,10.010454545454545,0.348,65.91117647058823,kanchipuram,2024
2024-03,26.93578947368421,63.997894736842106,3.143157894736842,7.188095238095237,0.523157894736842,44.834736842105265,kanchipuram,2024
2024-04,30.910666666666668,62.598,2.0516666666666667,13.522666666666664,0.4093333333333333,65.10666666666667,kanchipuram,2024
2024-05,,,,,,,kanchipuram,2024
2024-06,,,,,,,kanchipuram,2024
2024-07,,,,42.76,0.07,,kanchipuram,2024
2024-08,21.214285714285715,43.92,6.9430000000000005,19.98695652173913,0.2578260869565217,17.537272727272725,kanchipuram,2024
2024-09,19.544999999999998,40.91428571428571,11.422758620689654,19.595000000000002,0.261,10.515172413793103,kanchipuram,2024
2024-10,20.525833333333335,42.14416666666667,9.779166666666667,13.895000000000001,0.27,9.734166666666667,kanchipuram,2024
2020-11,,,,,,,koppal,2020
2020-12,44.364000000000004,92.72733333333333,28.209333333333333,13.696,0.5613333333333334,23.362000000000002,koppal,2020
2021-01,31.199310344827584,75.86551724137931,25.438620689655174,19.29551724137931,0.6531034482758621,26.732413793103447,koppal,2021
2021-02,26.055,85.61392857142857,30.190357142857145,14.675357142857141,0.9121428571428571,54.18607142857143,koppal,2021
2021-03,18.713809523809523,97.6952380952381,26.36857142857143,6.55095238095238,1.2638095238095237,59.219047619047615,koppal,2021
2021-04,11.735652173913044,47.800000000000004,13.539130434782608,6.555217391304348,1.1882608695652173,44.83217391304348,koppal,2021
2021-05,5.851034482758621,25.016000000000002,8.732333333333335,5.077586206896552,1.2076666666666667,61.342333333333336,koppal,2021
2021-06,3.4833333333333334,16.450333333333333,6.1706666666666665,4.410666666666667,1.227,66.54233333333333,koppal,2021
2021-07,2.7036666666666664,13.816129032258065,5.62,10.018709677419354,1.1041935483870966,23.710322580645162,koppal,2021
2021-08,4.475806451612903,20.979032258064517,2.673548387096774,17.32032258064516,0.8,26.35451612903226,koppal,2021
2021-09,3.8033333333333332,19.399,3.615,17.281,0.9056666666666667,33.31966666666667,koppal,2021
2021-10,12.352,25.794333333333334,6.706,16.58233333333333,0.8173333333333334,53.02333333333333,koppal,2021
2021-11,14.281785714285714,23.9925,7.308571428571429,18.52285714285714,0.9475,52.481785714285714,koppal,2021
2021-12,25.718,46.588,12.150666666666666,13.871999999999998,0.8946666666666666,50.918,koppal,2021
2022-01,21.273548387096774,53.77290322580645,11.298709677419355,10.389354838709677,0.8593548387096774,69.7625806451613,koppal,2022
2022-02,22.84857142857143,72.61964285714285,13.266071428571427,10.741071428571429,1.1500000000000001,86.39925925925925,koppal,2022
2022-03,27.591250000000002,89.61533333333334,14.599166666666667,17.51608695652174,0.9370833333333334,74.2975,koppal,2022
2022-04,25.06241379310345,58.432758620689654,16.163214285714286,25.05103448275862,0.7362068965517242,47.69379310344827,koppal,2022
2022-05,25.65857142857143,56.44034482758621,20.45678571428571,27.419999999999998,0.5889655172413792,34.17,koppal,2022
2022-06,5.363684210526316,42.48,12.0125,21.685,0.8335000000000001,74.075,koppal,2022
2022-07,9.742333333333333,23.193666666666665,16.779,12.511,0.311,13.692666666666668,koppal,2022
2022-08,22.907096774193548,43.75516129032258,8.442258064516128,19.812580645161294,1.4129032258064516,73.04903225806451,koppal,2022
2022-09,12.823333333333332,34.18366666666667,8.268666666666666,23.542666666666666,0.6296666666666667,69.8055172413793,koppal,2022
2022-10,51.1276,69.672,9.554400000000001,24.2612,0.8543999999999999,72.668,koppal,2022
2022-11,23.622666666666667,53.88633333333333,16.773,23.217666666666666,1.1543333333333334,61.45433333333334,koppal,2022
2022-12,23.01962962962963,74.37148148148148,14.843333333333332,21.062592592592594,1.4625925925925927,72.7874074074074,koppal,2022
2023-01,29.312982427746608,59.52933233325281,11.973175260121668,10.77496898737238,1.645816244026595,76.36672056124469,koppal,2023
2023-02,26.698337545103847,115.4151111742829,9.104680616432804,4.418681039026536,1.2814933495859913,56.568162563809985,koppal,2023
2023-03,17.30833908908843,40.46693948272705,8.51037368165691,13.732983172570105,0.8667132898858468,66.14799940890335,koppal,2023
2023-04,17.552258357205616,36.68590122783131,17.758638171396505,22.69427077609414,1.0199491195670707,68.76286574693212,koppal,2023
2023-05,15.493092662324216,28.80077648059353,21.915316094354885,24.166313166024477,0.9012437686860242,78.07483851620003,koppal,2023
2023-06,12.0140902364418,21.99989693938392,5.14441143364397,27.81083817447708,0.19236145539243363,36.175396659943495,koppal,2023
2023-07,5.481477522947104,12.576051520578604,9.52171836910694,19.163426899480974,0.38610894501639575,24.73641646881807,koppal,2023
2023-08,7.920622087778825,18.803375397256396,10.093222887459177,29.88842172601332,0.494884234465534,30.845951390750635,koppal,2023
2023-09,5.549613396441521,23.62066725223247,1.6427359659673149,42.77766056397306,0.3715933441558441,11.132641734975975,koppal,2023
2023-10,31.68817802359826,89.52097230514926,4.516848856949687,28.43285266327228,0.9590697361610548,35.78952304175293,koppal,2023
2023-11,21.674019790424953,55.072464530618326,7.544365912838009,18.59331193338666,1.041659019020432,43.32118762286425,koppal,2023
2023-12,26.32660271457738,50.5521957397618,10.609050641702202,24.790441972900368,1.6293257263603904,42.58965333967769,koppal,2023
2024-01,26.573913043478264,73.91478260869565,10.709130434782608,49.88,2.1691304347826086,52.64391304347826,koppal,2024
2024-02,21.152758620689653,53.04137931034483,10.549655172413793,52.43103448275862,1.2341379310344827,27.059642857142855,koppal,2024
2024-03,23.21666666666667,42.97620689655172,9.475,53.1548275862069,1.3103448275862069,45.275862068965516,koppal,2024
2024-04,21.366,36.876999999999995,35.61666666666667,25.285,2.6886666666666668,69.11666666666666,koppal,2024
2024-05,13.381935483870967,24.68903225806452,37.96064516129032,21.48193548387097,0.9990322580645161,45.67709677419355,koppal,2024
2024-06,4.467692307692308,9.9988,37.76076923076923,21.556923076923077,0.10192307692307692,15.005384615384616,koppal,2024
2024-07,3.37,8.461935483870967,35.88225806451613,24.350645161290323,0.07903225806451614,12.49709677419355,koppal,2024
2024-08,5.1119047619047615,10.426666666666668,20.37761904761905,24.268571428571427,0.21333333333333335,10.379999999999999,koppal,2024
2024-09,6.476785714285714,13.302,22.98,28.59466666666667,0.719,10.841333333333333,koppal,2024
2024-10,10.391764705882352,19.353684210526318,10.11,29.849,0.8338888888888889,9.537647058823529,koppal,2024
2017-01,,,,,,,mumbai,2017
2017-02,,,,,,,mumbai,2017
2017-03,,,,,,,mumbai,2017
2017-04,,,,,,,mumbai,2017
2017-05,,,,,,,mumbai,2017
2017-06,,,,,,,mumbai,2017
2017-07,,,,,,,mumbai,2017
2017-08,,,,,,,mumbai,2017
2017-09,,,,,,,mumbai,2017
2017-10,,,,,,,mumbai,2017
2017-11,,,,,,,mumbai,2017
2017-12,,,,,,,mumbai,2017
2018-01,,,,,,,mumbai,2018
2018-02,,,,,,,mumbai,2018
2018-03,,,,,,,mumbai,2018
2018-04,,,,,,,mumbai,2018
2018-05,,,,,,,mumbai,2018
2018-06,,,,,,,mumbai,2018
2018-07,,,,,,,mumbai,2018
2018-08,,,,,,,mumbai,2018
2018-09,,,,,,,mumbai,2018
2018-10,,,,,,,mumbai,2018
2018-11,,,,,,,mumbai,2018
2018-12,,,,,,,mumbai,2018
2019-01,,,,,,,mumbai,2019
2019-02,,,,,,,mumbai,2019
2019-03,,,,,,,mumbai,2019
2019-04,,,,,,,mumbai,2019
2019-05,,,,,,,mumbai,2019
2019-06,25.889166666666668,86.90833333333335,22.819166666666664,17.734166666666667,0.49583333333333335,22.578333333333333,mumbai,2019
2019-07,21.348387096774193,58.313870967741934,20.370645161290323,10.30967741935484,0.5832258064516128,8.984516129032258,mumbai,2019
2019-08,18.34,66.13193548387098,14.801290322580645,21.419032258064515,0.4367741935483871,8.889999999999999,mumbai,2019
2019-09,17.951071428571428,53.779999999999994,19.533793103448275,25.107857142857142,0.5603448275862069,9.533214285714285,mumbai,2019
2019-10,39.895806451612906,97.91387096774193,27.765483870967742,15.599354838709678,0.5651612903225807,28.193870967741937,mumbai,2019
2019-11,69.86133333333333,152.13433333333333,41.22566666666667,9.040666666666668,0.8136666666666666,38.958333333333336,mumbai,2019
2019-12,93.4016129032258,171.44774193548386,54.354193548387094,17.82709677419355,1.0264516129032257,42.83322580645161,mumbai,2019
2020-01,83.51548387096774,157.29419354838709,52.98483870967742,11.591935483870968,1.1445161290322583,52.857419354838704,mumbai,2020
2020-02,91.37206896551724,195.79758620689657,65.14068965517241,25.17034482758621,1.3320689655172415,55.505172413793105,mumbai,2020
2020-03,50.40451612903226,134.3009677419355,38.52161290322581,17.524838709677418,1.1248387096774193,40.06516129032258,mumbai,2020
2020-04,27.473636363636363,81.20590909090909,13.791818181818183,10.298181818181819,1.0804545454545453,31.80818181818182,mumbai,2020
2020-05,9.40258064516129,57.98935483870968,10.518709677419354,8.56,1.1396774193548387,22.45935483870968,mumbai,2020
2020-06,10.24448275862069,38.69222222222223,21.401333333333334,17.902333333333335,0.9309999999999999,11.998333333333333,mumbai,2020
2020-07,10.468064516129031,28.707741935483874,18.429032258064513,13.189677419354839,0.4925806451612903,6.596774193548387,mumbai,2020
2020-08,8.44,27.595483870967744,19.246129032258064,13.988333333333333,0.7664516129032258,6.679354838709678,mumbai,2020
2020-09,29.2204347826087,57.166000000000004,25.185333333333332,18.703478260869566,1.2109999999999999,8.81,mumbai,2020
2020-10,51.363076923076925,98.18307692307691,32.1276,21.028076923076924,0.8592307692307692,12.248076923076923,mumbai,2020
2020-11,78.90592592592593,141.9225925925926,35.1737037037037,35.425714285714285,0.6116666666666667,36.99370370370371,mumbai,2020
2020-12,95.12033333333333,171.85433333333333,67.44633333333334,17.358,0.993,35.059999999999995,mumbai,2020
2021-01,121.10451612903226,223.45709677419356,71.23903225806451,14.943225806451613,1.3938709677419354,43.3783870967742,mumbai,2021
2021-02,110.04857142857144,210.315,81.53642857142857,27.00714285714286,1.5285714285714285,33.325,mumbai,2021
2021-03,83.61612903225806,199.82612903225805,67.08064516129032,27.411935483870966,1.2238709677419355,31.89483870967742,mumbai,2021
2021-04,36.79366666666667,124.5855172413793,33.99,14.048333333333334,0.5993333333333334,17.824,mumbai,2021
2021-05,22.620645161290323,76.64709677419354,18.179354838709674,17.200645161290325,1.5829032258064517,8.922903225806452,mumbai,2021
2021-06,26.581666666666667,54.96933333333333,24.304666666666666,12.546999999999999,1.3266666666666667,3.9523333333333333,mumbai,2021
2021-07,20.372903225806454,42.13741935483871,15.118387096774194,10.432666666666668,0.6241935483870968,3.8148387096774194,mumbai,2021
2021-08,27.916666666666668,56.97677419354839,18.247,22.578,0.8358064516129032,6.5360000000000005,mumbai,2021
2021-09,27.670666666666666,56.48133333333333,19.892333333333333,13.082666666666666,0.9440000000000001,6.717333333333333,mumbai,2021
2021-10,50.51483870967742,80.74677419354839,32.943225806451615,8.856774193548388,0.8796774193548387,22.326129032258066,mumbai,2021
2021-11,80.61103448275861,120.31620689655173,47.501379310344824,17.694827586206895,1.309655172413793,23.95137931034483,mumbai,2021
2021-12,103.7374074074074,135.2951724137931,41.55607142857143,33.425714285714285,1.9979310344827585,32.175357142857145,mumbai,2021
2022-01,81.23774193548387,196.46806451612903,48.4958064516129,43.97838709677419,2.3870967741935485,35.49258064516129,mumbai,2022
2022-02,54.44642857142857,208.25142857142856,62.25107142857143,22.522142857142857,2.4285714285714284,37.44321428571429,mumbai,2022
2022-03,56.23464285714285,231.255,71.97142857142858,57.00814814814815,2.8230434782608698,29.59777777777778,mumbai,2022
2022-04,59.34653846153846,167.87551724137933,41.74821428571429,36.55166666666667,0.9362068965517241,16.391923076923078,mumbai,2022
2022-05,43.530967741935484,138.28451612903226,17.115483870967743,30.740000000000002,0.8512903225806452,30.763548387096773,mumbai,2022
2022-06,22.746666666666666,70.35615384615384,22.57384615384615,26.686923076923076,1.363076923076923,30.783846153846152,mumbai,2022
2022-07,16.069285714285716,55.503928571428574,20.490714285714287,28.729999999999997,2.0310714285714284,30.8675,mumbai,2022
2022-08,20.3125,58.97096774193548,23.64032258064516,27.983333333333334,0.4874193548387097,21.581935483870968,mumbai,2022
2022-09,20.65714285714286,67.97538461538463,45.28238095238095,6.0195,0.6123076923076923,13.244285714285715,mumbai,2022
2022-10,34.36032258064516,112.0816129032258,39.57290322580645,13.039032258064516,0.7316129032258064,14.685161290322581,mumbai,2022
2022-11,62.37769230769231,221.0826923076923,63.689230769230775,23.439090909090908,1.2873076923076923,23.55923076923077,mumbai,2022
2022-12,55.044838709677414,213.29290322580644,60.727931034482765,26.35258064516129,2.005483870967742,27.873870967741937,mumbai,2022
2023-01,62.14606043589324,226.0002521714709,50.39523616782093,31.875963297285725,2.128048691172819,27.79616736311565,mumbai,2023
2023-02,53.9673476148375,215.84098835094557,39.572129813325006,35.8543676816764,4.850658857576004,28.889132913347893,mumbai,2023
2023-03,42.613754826614894,178.046782235721,39.642674751520026,38.103008912078,1.2205318626416994,29.552125256365322,mumbai,2023
2023-04,37.56705404412163,136.4863009163823,39.833852091135434,22.376446180640468,0.9735943319179299,29.077336490379952,mumbai,2023
2023-05,26.020232889255222,80.86120622954803,60.31330702747663,22.16715613670847,0.9945884265288631,18.028075335326648,mumbai,2023
2023-06,20.31667628111417,68.3749411185656,54.89484612543289,20.355610913074482,1.3860491896967202,55.11690430571103,mumbai,2023
2023-07,13.415084360245382,44.47002149029801,59.33329684484411,17.074386667809417,1.2329130772883243,30.19361221030738,mumbai,2023
2023-08,20.497280775864365,102.79212980304935,2.7573321415573426,15.904286313697593,1.11367876696133,53.37668435678382,mumbai,2023
2023-09,20.023643747883977,74.78707707805208,2.770317387703874,15.791637764314663,1.4217954869145726,36.841853496231245,mumbai,2023
2023-10,46.7307681906978,175.4947640272693,2.8323487201204594,18.062137808975447,0.8085349936704249,84.76565091246839,mumbai,2023
2023-11,46.4982418401759,167.86237158797164,22.94309820336668,19.52364555178115,1.28539967219777,49.86028829445179,mumbai,2023
2023-12,44.97542085036026,134.51256291985754,30.325162403619267,20.702000873668563,1.2791867129440115,42.920705740197675,mumbai,2023
2024-01,41.69129032258065,140.72677419354838,30.309032258064516,20.743870967741934,0.7877419354838711,33.63677419354839,mumbai,2024
2024-02,49.316206896551726,148.46344827586205,30.395862068965517,20.964827586206898,0.9520689655172414,27.838275862068965,mumbai,2024
2024-03,46.544,151.2409677419355,30.474666666666668,21.211666666666666,1.034516129032258,37.211666666666666,mumbai,2024
2024-04,43.57333333333334,140.994,58.80766666666667,19.326999999999998,2.302,49.76033333333333,mumbai,2024
2024-05,40.122903225806446,132.9325806451613,56.645806451612906,18.21193548387097,1.604516129032258,45.47677419354839,mumbai,2024
2024-06,19.33566666666667,66.15466666666666,32.99033333333333,13.942,0.46166666666666667,14.595666666666666,mumbai,2024
2024-07,19.161379310344827,51.355000000000004,23.852,9.520000000000001,0.31666666666666665,13.729666666666667,mumbai,2024
2024-08,15.211935483870967,56.21709677419355,13.55741935483871,6.932258064516129,0.3893548387096774,13.913225806451614,mumbai,2024
2024-09,15.417666666666667,65.80133333333333,13.559666666666667,7.667333333333334,0.5326666666666667,14.562666666666667,mumbai,2024
2024-10,19.107499999999998,77.737,13.5635,7.5633333333333335,0.7075,16.5365,mumbai,2024
2017-05,81.79612903225808,297.1258064516129,49.634516129032264,41.51129032258064,1.9954838709677418,68.91741935483871,noida,2017
2017-06,49.528571428571425,185.7564285714286,42.36464285714286,37.558928571428574,1.7192857142857143,58.05964285714286,noida,2017
2017-07,34.730645161290326,94.02193548387096,28.234516129032258,22.478064516129034,1.4035483870967742,34.08806451612903,noida,2017
2017-08,37.994,112.42366666666666,32.25966666666667,26.550333333333334,1.8273333333333333,32.388999999999996,noida,2017
2017-09,55.92266666666667,155.072,52.95066666666666,27.929666666666666,0.11900000000000001,39.13666666666666,noida,2017
2017-10,166.33814814814815,353.4033333333333,128.49592592592592,42.67296296296296,0.042499999999999996,49.956296296296294,noida,2017
2017-11,289.7816666666667,463.59866666666665,106.43566666666668,38.208999999999996,2.759333333333333,55.97833333333333,noida,2017
2017-12,294.1864516129032,,,,,,noida,2017
2018-01,251.21967741935484,393.7512903225807,91.89096774193548,17.07903225806452,2.047741935483871,39.63645161290323,noida,2018
2018-02,144.17000000000002,308.6710714285714,71.13250000000001,27.757857142857144,1.5782142857142856,38.410714285714285,noida,2018
2018-03,98.35931034482759,259.6844827586207,51.5848275862069,29.411724137931035,1.1651724137931034,45.07896551724138,noida,2018
2018-04,80.74107142857143,328.88678571428574,44.900357142857146,27.087857142857143,0.9578571428571429,58.60321428571429,noida,2018
2018-05,82.79774193548387,266.6625806451613,56.02032258064516,26.440322580645162,0.9606451612903226,63.969032258064516,noida,2018
2018-06,73.932,278.4713333333333,21.832,14.696666666666665,0.7313333333333334,47.187,noida,2018
2018-07,43.487419354838714,103.96548387096773,27.48032258064516,9.34741935483871,0.8719354838709678,20.385483870967743,noida,2018
2018-08,43.398387096774194,123.95612903225806,28.968387096774194,6.847741935483871,1.0719354838709676,10.212903225806452,noida,2018
2018-09,161.58066666666667,133.78655172413792,37.251,9.036,1.0243333333333333,21.211333333333336,noida,2018
2018-10,135.6067741935484,330.3445161290323,78.5425806451613,18.030322580645162,1.8074193548387096,22.40032258064516,noida,2018
2018-11,227.88133333333334,387.3743333333333,86.79966666666668,17.032,2.0460000000000003,38.595,noida,2018
2018-12,270.35,421.8141935483871,95.97354838709677,15.442258064516128,2.826774193548387,22.23967741935484,noida,2018
2019-01,212.7641935483871,320.35161290322577,60.88548387096775,12.653870967741934,2.1877419354838707,16.66516129032258,noida,2019
2019-02,131.5882142857143,208.8375,52.805,11.122857142857143,1.2039285714285715,7.658571428571428,noida,2019
2019-03,88.81193548387097,185.92645161290324,61.30290322580645,17.976774193548387,0.6051612903225806,5.629032258064516,noida,2019
2019-04,84.71333333333334,243.051,58.769666666666666,22.43933333333333,0.48933333333333334,4.655333333333333,noida,2019
2019-05,87.51785714285714,256.3263333333333,64.60290322580646,19.78548387096774,0.7483870967741936,8.301290322580646,noida,2019
2019-06,68.96583333333334,228.3756666666667,33.82388888888889,15.8128,1.1758333333333333,38.57266666666667,noida,2019
2019-07,50.50258064516129,156.32612903225805,48.69793103448276,4.689032258064516,0.776,17.643548387096775,noida,2019
2019-08,36.54354838709677,83.78709677419356,47.12730769230769,5.970645161290323,0.8864516129032258,15.432903225806452,noida,2019
2019-09,38.05133333333333,103.84033333333333,38.0144,8.806666666666667,0.9326666666666666,16.983999999999998,noida,2019
2019-10,128.7116129032258,267.5387096774194,103.67103448275863,12.69516129032258,1.4483870967741934,20.54064516129032,noida,2019
2019-11,217.16666666666666,350.775,82.98700000000001,9.361666666666668,2.1106666666666665,3.9859999999999998,noida,2019
2019-12,214.2,330.42225806451614,54.230322580645165,11.201612903225806,2.1861290322580644,2.453225806451613,noida,2019
2020-01,155.50967741935486,243.53548387096777,47.14032258064516,12.875806451612902,1.8064516129032258,7.444838709677419,noida,2020
2020-02,115.29275862068967,219.71931034482756,60.87551724137931,15.216551724137931,1.336551724137931,31.54310344827586,noida,2020
2020-03,50.95580645161291,121.23387096774194,32.450645161290325,11.835806451612902,0.8261290322580644,26.121935483870967,noida,2020
2020-04,42.959583333333335,118.41833333333334,13.2675,13.54,0.42583333333333334,17.72041666666667,noida,2020
2020-05,45.60166666666667,142.62666666666667,17.372,14.357333333333333,0.19566666666666668,2.8596,noida,2020
2020-06,61.170500000000004,133.16071428571428,16.518,11.6995,0.14,1.0726315789473684,noida,2020
2020-07,40.94555555555556,77.47235294117647,10.678333333333335,6.359444444444445,0.0,16.04,noida,2020
2020-08,20.518695652173914,49.466521739130435,8.680588235294117,15.24304347826087,,18.170434782608698,noida,2020
2020-09,46.660999999999994,142.882,12.791333333333334,11.519,,16.448333333333334,noida,2020
2020-10,89.136,237.64333333333335,29.254666666666665,25.407333333333334,,33.02,noida,2020
2020-11,214.27703703703702,352.94160000000005,14.283333333333333,31.13037037037037,0.54,20.92814814814815,noida,2020
2020-12,199.51000000000002,320.1751612903226,24.94677419354839,35.70741935483871,,4.789677419354838,noida,2020
2021-01,187.166,298.11466666666666,29.470000000000002,14.048333333333334,,6.0729999999999995,noida,2021
2021-02,152.00615384615384,276.7861111111111,23.867058823529412,15.439411764705884,,12.819411764705883,noida,2021
2021-03,74.145,262.40677419354836,23.706451612903226,20.906129032258065,,16.406129032258065,noida,2021
2021-04,80.66333333333334,256.467,9.316333333333334,15.020000000000001,,22.2775,noida,2021
2021-05,53.520322580645164,178.37064516129033,11.596451612903227,6.166521739130434,,5.417692307692308,noida,2021
2021-06,43.433793103448274,180.8986206896552,12.582142857142857,7.199285714285715,,15.509310344827586,noida,2021
2021-07,31.37379310344828,111.19677419354838,18.31451612903226,15.370645161290323,,10.621500000000001,noida,2021
2021-08,34.85578947368421,114.08129032258064,22.356129032258064,12.624193548387098,,12.737857142857143,noida,2021
2021-09,27.057199999999998,58.992592592592594,47.452962962962964,4.064814814814815,0.29,31.59423076923077,noida,2021
2021-10,78.11322580645162,215.08049999999997,35.05451612903226,7.475483870967742,0.29612903225806453,51.07548387096774,noida,2021
2021-11,227.07758620689654,396.5641379310345,13.940689655172413,10.14448275862069,0.7182758620689654,45.74689655172414,noida,2021
2021-12,148.68322580645162,299.70709677419353,1.6948387096774193,16.57677419354839,0.7574193548387097,30.26032258064516,noida,2021
2022-01,117.40193548387097,215.99935483870965,15.685,18.703548387096774,0.8683870967741936,16.45774193548387,noida,2022
2022-02,100.08476190476192,187.69285714285712,66.32000000000001,17.645714285714284,0.8735714285714286,18.575357142857143,noida,2022
2022-03,91.79166666666667,216.98870967741934,50.40806451612904,11.575999999999999,0.873225806451613,24.514193548387095,noida,2022
2022-04,102.96266666666666,384.97833333333335,70.94466666666668,10.174333333333333,0.8983333333333333,26.236333333333334,noida,2022
2022-05,76.68900000000001,285.558,94.77233333333334,12.939333333333334,0.8143333333333334,37.56551724137931,noida,2022
2022-06,57.02733333333333,261.0883333333333,70.15033333333334,12.288666666666666,0.861,19.861,noida,2022
2022-07,28.043999999999997,70.90333333333334,37.193333333333335,12.295,0.8616666666666667,11.34607142857143,noida,2022
2022-08,17.407096774193548,86.08774193548388,28.197741935483872,9.205333333333334,0.8990322580645161,29.50777777777778,noida,2022
2022-09,17.178333333333335,98.586,30.746333333333332,33.617,0.9380000000000001,20.305,noida,2022
2022-10,41.69516129032258,240.27032258064517,64.56806451612903,23.634615384615383,0.9351612903225806,28.522258064516127,noida,2022
2022-11,40.76133333333333,276.408,71.03500000000001,29.678333333333335,0.9303333333333333,43.086666666666666,noida,2022
2022-12,38.034838709677416,249.3351612903226,81.53548387096774,14.920769230769231,0.9332258064516129,47.317741935483866,noida,2022
2023-01,121.71669099741042,254.98912578626374,53.73416493914192,7.4877618288144605,1.3122613559870286,47.382929591122085,noida,2023
2023-02,99.82621895156832,249.08371014248914,52.42454778683542,4.439433430439293,2.127998770029043,39.49390316839629,noida,2023
2023-03,78.96777087646653,206.99456205513357,80.83633799171842,9.841274724328352,2.210159494770325,29.48943514993655,noida,2023
2023-04,78.47126072230239,268.04468022485287,168.82573586465216,19.518786627828096,2.6571490958432067,39.317560531913244,noida,2023
2023-05,66.70282759855095,239.47503740229666,169.91299004135553,18.90360977409027,3.4416193338536933,43.44837099882905,noida,2023
2023-06,41.66951045576665,155.35213733341664,188.62701898781236,18.723127216776522,3.255419933668384,37.89101548549866,noida,2023
2023-07,32.998099861960874,85.63406840832512,54.675795395415925,18.45845210710086,1.6083005033391655,25.000049338394753,noida,2023
2023-08,35.608758960573475,154.21698200168063,27.5006832437276,13.578475923328657,1.5143052146641736,35.686194258399524,noida,2023
2023-09,38.383441173082296,121.31884429808905,26.89509631828058,14.678523963432294,1.011567973588963,49.85174999084104,noida,2023
2023-10,74.48469609676503,221.84408501888365,88.84714756326345,11.959345870283734,1.5215400949986329,41.83072407057185,noida,2023
2023-11,186.54528051930544,342.5188356891366,134.77328200483092,17.00795359296185,2.3053764082988266,18.510074170771368,noida,2023
2023-12,151.24389711033734,303.5632670519899,149.22355414261665,18.698645374962336,1.6146685914597099,8.552591560010038,noida,2023
2024-01,164.78166666666667,233.6058064516129,101.13387096774194,11.833870967741936,1.4270967741935485,,noida,2024
2024-02,72.68655172413793,161.46275862068967,75.69689655172414,13.556206896551725,1.2089655172413794,36.75875,noida,2024
2024-03,43.13548387096775,125.86516129032259,72.67516129032258,13.929677419354839,1.027741935483871,47.21966666666666,noida,2024
2024-04,43.616,159.61033333333336,71.07566666666666,21.355999999999998,1.0963333333333334,60.51766666666666,noida,2024
2024-05,86.17258064516129,302.36129032258066,71.54451612903226,19.506451612903227,1.1390322580645162,49.15548387096774,noida,2024
2024-06,54.440333333333335,235.42933333333335,41.42033333333333,12.919,0.7116666666666667,29.89766666666667,noida,2024
2024-07,18.708387096774196,31.831290322580646,17.986451612903227,11.351290322580645,0.779032258064516,6.554516129032258,noida,2024
2024-08,37.08387096774193,89.5125806451613,25.879354838709677,10.173870967741935,0.7367741935483871,8.119677419354838,noida,2024
2024-09,42.84733333333334,143.96866666666665,43.32857142857143,10.806666666666667,0.841,10.620333333333333,noida,2024
2024-10,81.208,189.933,56.43857142857143,12.2895,1.251,19.788,noida,2024
2020-11,87.70933333333332,113.828,57.64533333333334,28.802666666666667,1.5746666666666664,10.436,pune,2020
2020-12,66.89555555555556,115.62037037037037,72.9306896551724,12.838461538461539,1.6675,15.106538461538461,pune,2020
2021-01,,,49.364444444444445,4.942666666666667,1.4283333333333335,28.02611111111111,pune,2021
2021-02,59.55722222222222,105.57705882352941,70.55833333333334,4.772916666666666,1.44125,18.622083333333332,pune,2021
2021-03,67.748,110.45166666666667,57.708064516129035,4.9719354838709675,1.7970967741935484,21.81,pune,2021
2021-04,54.632666666666665,90.183,26.466666666666665,4.684666666666667,0.9510000000000001,22.959666666666667,pune,2021
2021-05,34.40967741935484,59.80258064516129,13.50516129032258,4.784516129032258,1.0980645161290323,15.220967741935485,pune,2021
2021-06,39.522000000000006,62.818999999999996,12.080666666666668,4.745666666666667,1.5110344827586206,7.770333333333334,pune,2021
2021-07,34.821000000000005,79.66699999999999,20.809666666666665,50.473333333333336,1.4251724137931034,7.611666666666666,pune,2021
2021-08,40.64903225806452,59.65870967741936,37.56838709677419,52.04741935483871,1.8906451612903226,7.745161290322581,pune,2021
2021-09,35.16233333333333,46.660999999999994,62.260666666666665,98.49433333333333,1.8463333333333334,8.793333333333333,pune,2021
2021-10,48.145161290322584,78.58689655172414,50.67967741935484,75.28,2.1074193548387097,8.520645161290322,pune,2021
2021-11,64.25407407407407,98.32148148148147,69.85866666666668,80.07433333333333,1.893,10.236333333333334,pune,2021
2021-12,95.39322580645161,132.89645161290323,85.97387096774193,129.23451612903224,1.9022580645161289,10.158709677419356,pune,2021
2022-01,69.15533333333333,113.40933333333334,75.84064516129033,91.87645161290322,1.8306451612903225,10.806129032258065,pune,2022
2022-02,72.7975,99.97607142857143,88.46678571428572,50.765,2.0757142857142856,19.953928571428573,pune,2022
2022-03,83.23032258064515,118.71677419354837,73.34225806451613,48.58548387096774,2.492903225806452,17.201290322580647,pune,2022
2022-04,79.02793103448276,110.56689655172414,76.61413793103448,59.79137931034483,2.652068965517241,22.312758620689657,pune,2022
